"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1074188525183094786","","","2018-12-16 06:24:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hospitals may dole out hip, knee replacements unfairly https://t.co/haNxwDNBaX via @FuturityNews","","","","https://www.futurity.org/hospitals-may-dole-out-hip-knee-replacements-unfairly/"
"1074086159502974977","","","2018-12-15 23:37:50 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/u2BThf18Si Thanks to @katbeep @libertarianism @realChrisSununu #nhpolitics #theresistance","","","","https://paper.li/byrnesz/nh-politics?edition_id=6d85c710-00c2-11e9-944d-0cc47a0d1605"
"1073890333405126657","","","2018-12-15 10:39:42 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/78PyIttw8m Thanks to @ICommAUS @dig_revolution @Graniteprof #telehealth #netneutrality","","","","https://paper.li/byrnesz?edition_id=b899fb30-0055-11e9-97a4-0cc47a0d15fd"
"1073794259139088384","","","2018-12-15 04:17:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Understanding the confusing world of CBD and THC ratios https://t.co/gHNY8UXwG6 via @Mashable","","","","https://mashable.com/article/cbd-thc-ratios"
"1073723766964928512","","","2018-12-14 23:37:49 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/trmmZJhM6c Thanks to @SenatorShaheen @SenDavidWatters @AnnieLinskey #nhpolitics #palestinian","","","","https://paper.li/byrnesz/nh-politics?edition_id=43880f50-fff9-11e8-944d-0cc47a0d1605"
"1073527938455404544","","","2018-12-14 10:39:40 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/ATFkl1Zzan Thanks to @AbrahamsGross @kfobbs @TelecomTV #redsox #netneutrality","","","","https://paper.li/byrnesz?edition_id=8e73d3e0-ff8c-11e8-97a4-0cc47a0d15fd"
"1073361388653985792","","","2018-12-13 23:37:51 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/1X3lpp6RGQ Thanks to @JamesPindell @GovAbbott @Maxinerunner #theresistance #breakingpoll","","","","https://paper.li/byrnesz/nh-politics?edition_id=19079300-ff30-11e8-944d-0cc47a0d1605"
"1073165554419228672","","","2018-12-13 10:39:41 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/XBgcGgiIqY Thanks to @NewHampJournal @PSMBurlington @PatWGriffin #telecommunications #redsox","","","","https://paper.li/byrnesz?edition_id=63f9c030-fec3-11e8-97a4-0cc47a0d15fd"
"1072998995440603136","","","2018-12-12 23:37:50 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/04eEyGfgTE Thanks to @nhdogmom @AmeliaChasse @SenatorHassan #nhpolitics #theresistance","","","","https://paper.li/byrnesz/nh-politics?edition_id=ee629ec0-fe66-11e8-944d-0cc47a0d1605"
"1072803158823444480","","","2018-12-12 10:39:39 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/MgYp15YWGI Thanks to @NashuaTelegraph @EasyTrafficClub @StefanKertesz #telehealth #redsox","","","","https://paper.li/byrnesz?edition_id=390859a0-fdfa-11e8-97a4-0cc47a0d15fd"
